No.	Transcript ID	index	score	start	end	length
8172	ERV316A3_10q21.1b::chr10:55557450-55558494(+)	noncoding	-0.4342103204033334	829	924	1044
8173	ERV316A3_10q21.1c::chr10:55712206-55714124(-)	noncoding	-0.3877796896466421	986	1072	1918
8174	HERVL74_10q21.1::chr10:55818625-55826019(+)	noncoding	-0.35258191890493396	3235	3489	7394
8175	HERVH_10q21.1e::chr10:55971512-55978521(+)	noncoding	-0.35299643886424814	3443	3583	7009
8176	ERVLE_10q21.1c::chr10:56056954-56057690(-)	noncoding	-0.45459846606847365	524	568	736
8177	ERVLB4_10q21.1b::chr10:56422138-56426878(+)	noncoding	-0.3793493313958247	2370	2441	4740
8178	ERV316A3_10q21.1d::chr10:56560477-56563122(+)	noncoding	-0.40010679355280765	1465	1599	2645
8179	HERV9_10q21.1a::chr10:56572703-56576045(-)	coding	0.6516479748444477	60	974	3342
8180	LTR57_10q21.1::chr10:56623935-56629208(-)	noncoding	-0.3555780343032705	2859	3122	5273
8181	ERV316A3_10q21.1e::chr10:56967253-56969230(-)	noncoding	-0.3994542950665433	1338	1418	1977
8182	HERVL18_10q21.1a::chr10:57014854-57018042(+)	noncoding	-0.3216211995971944	117	350	3188
8183	HERVL_10q21.1c::chr10:57134851-57141583(+)	noncoding	-0.3386264819681851	4430	4696	6732
8184	HUERSP3_10q21.1::chr10:57338845-57345104(-)	noncoding	-0.32921561646587494	2473	2775	6259
8185	ERV316A3_10q21.1f::chr10:57406206-57407667(-)	noncoding	-0.3749844131988539	1283	1408	1461
8186	HUERSP3B_10q21.1a::chr10:57574785-57581311(-)	noncoding	-0.3408092393503622	5634	5894	6526
8187	HUERSP3B_10q21.1b::chr10:57788071-57795666(+)	noncoding	-0.3601553665933349	4444	4647	7595
8188	HERVL18_10q21.1b::chr10:57816710-57819018(+)	noncoding	-0.32481928557382567	104	460	2308
8189	HERV9_10q21.1b::chr10:57832365-57842204(+)	coding	0.6319624164930335	4761	5378	9839
8190	ERV316A3_10q21.1g::chr10:58415047-58416306(-)	noncoding	-0.3798441707759619	462	776	1259
8191	HERVL18_10q21.1c::chr10:58615322-58618645(+)	noncoding	-0.33435849290320063	3049	3270	3323
8192	HERVH_10q21.1f::chr10:58860995-58867331(-)	noncoding	-0.36678589705365305	3487	3591	6336
8193	ERV316A3_10q21.1h::chr10:59096313-59096864(-)	noncoding	-0.4231435000010768	3	86	551
8194	HARLEQUIN_10q21.2a::chr10:59726526-59734042(-)	coding	0.6460661404457004	2503	3147	7516
8195	HARLEQUIN_10q21.2b::chr10:59765313-59771489(-)	noncoding	-0.343168889481427	1177	1449	6176
8196	HERVW_10q21.2a::chr10:61033703-61035784(-)	noncoding	-0.3430603038901049	641	946	2081
8197	HERVW_10q21.2b::chr10:61035862-61039913(-)	noncoding	-0.33296094231670914	1990	2346	4051
8198	MER4_10q21.2a::chr10:61230768-61233752(+)	coding	0.6326066899975342	990	1256	2984
8199	MER4_10q21.2b::chr10:61233787-61235423(+)	noncoding	-0.4593708089880213	1077	1121	1636
8200	ERV316A3_10q21.2a::chr10:61241817-61245921(-)	noncoding	-0.32429247719542753	594	788	4104
8201	PABLB_10q21.2::chr10:61541360-61547801(+)	coding	0.7131957580915955	3928	4131	6441
8202	HERVL_10q21.2::chr10:61565588-61571867(-)	noncoding	-0.3361415740659449	724	855	6279
8203	ERV316A3_10q21.2b::chr10:61803476-61805156(-)	noncoding	-0.40040842810589083	870	959	1680
8204	ERVLB4_10q21.2::chr10:61805154-61807714(+)	noncoding	-0.339900274135538	2275	2460	2560
8205	MER41_10q21.2::chr10:62339890-62344894(-)	noncoding	-0.3449013461104464	235	462	5004
8206	ERVL_10q21.2::chr10:62356338-62360585(+)	noncoding	-0.35874744587157037	2249	2350	4247
8207	ERVLE_10q21.2::chr10:62421204-62423037(+)	noncoding	-0.34048465328899447	404	619	1833
8208	MER4B_10q21.3::chr10:63366574-63368220(+)	noncoding	-0.34082731823556145	1165	1305	1646
8209	HML3_10q21.3::chr10:63847430-63851681(+)	coding	0.6333188369447169	1251	1739	4251
8210	HERVFRD_10q21.3::chr10:63985474-63991294(+)	noncoding	-0.3681051047867625	2745	2900	5820
8211	ERV316A3_10q21.3::chr10:64387510-64388470(-)	noncoding	-0.4407931144807453	76	219	960
8212	HERV9_10q21.3::chr10:64779896-64785347(-)	noncoding	-0.3075385054268083	59	460	5451
8213	ERVLB4_10q21.3a::chr10:64801100-64804283(-)	noncoding	-0.33427059174564144	1766	1960	3183
8214	ERVLB4_10q21.3b::chr10:64810969-64813272(-)	noncoding	-0.3957592106896406	2072	2158	2303
8215	HERVL_10q21.3a::chr10:64888022-64893215(+)	noncoding	-0.34403096899718655	3164	3274	5193
8216	ERVLE_10q21.3a::chr10:64998282-64999946(+)	noncoding	-0.36892765474327593	666	737	1664
8217	ERVLB4_10q21.3c::chr10:65094070-65095497(+)	noncoding	-0.4309098547554896	216	260	1427
8218	HERVK11_10q21.3::chr10:65105943-65112846(-)	coding	0.5941173566534674	1865	2281	6903
8219	ERVLB4_10q21.3d::chr10:65407324-65412620(+)	noncoding	-0.3681820847144426	2520	2807	5296
8220	HERVL_10q21.3b::chr10:65503563-65509682(-)	noncoding	-0.36286331416815687	207	287	6119
8221	MER61_10q21.3::chr10:65570387-65573112(+)	noncoding	-0.42257290010417903	277	345	2725
8222	LTR57_10q21.3::chr10:65662541-65664180(+)	noncoding	-0.39955785627329565	169	261	1639
8223	ERVLB4_10q21.3e::chr10:65740034-65743215(-)	noncoding	-0.37732615555695137	2977	3045	3181
8224	HARLEQUIN_10q21.3::chr10:67157300-67159393(+)	noncoding	-0.36474144711829815	340	411	2093
8225	ERVLE_10q21.3b::chr10:67296213-67297896(-)	noncoding	-0.3947698780560511	383	685	1683
8226	ERVLE_10q21.3c::chr10:67298199-67299702(-)	noncoding	-0.41640125499710823	576	614	1503
8227	ERVLB4_10q21.3f::chr10:67300265-67302806(-)	noncoding	-0.4287686621592266	544	579	2541
8228	ERVLE_10q21.3d::chr10:67393090-67394301(+)	noncoding	-0.3835480162106274	799	876	1211
8229	HML3_10q22.1::chr10:68861092-68868584(-)	noncoding	-0.32709243536022936	758	1048	7492
8230	ERV316A3_10q22.1a::chr10:69105107-69112780(+)	noncoding	-0.3592720593642055	4946	5044	7673
8231	ERV316A3_10q22.1b::chr10:69585879-69587677(+)	noncoding	-0.38814279542978836	1028	1144	1798
8232	HERVL18_10q22.1::chr10:70648593-70652094(+)	noncoding	-0.32519257808103386	1130	1474	3501
8233	HERVL_10q22.1::chr10:71016728-71023071(-)	noncoding	-0.3389328526232286	2814	3215	6343
8234	ERVLE_10q22.1::chr10:71141729-71143479(-)	noncoding	-0.3394113328011171	1316	1738	1750
8235	PABLA_10q22.1::chr10:71916717-71919974(-)	coding	0.5898745346478869	1629	1823	3257
8236	HARLEQUIN_10q22.1::chr10:71939378-71946508(+)	coding	0.6618939364786427	853	1311	7130
8237	HERVFH21_10q22.1a::chr10:71949058-71955165(-)	noncoding	-0.32430538635656214	4352	4891	6107
8238	HML1_10q22.1::chr10:71955167-71961407(+)	noncoding	-0.35950074608996696	1951	2118	6240
8239	HERVFH21_10q22.1b::chr10:71961542-71963199(-)	noncoding	-0.3789782366255404	1492	1587	1657
8240	MER4_10q22.2::chr10:74773653-74775645(-)	noncoding	-0.4714143586143682	1084	1128	1992
8241	PRIMA41_10q22.2::chr10:74775646-74783112(+)	coding	0.640263388317952	2968	3714	7466
8242	HERVH_10q22.3a::chr10:76818221-76823736(+)	noncoding	-0.35690838295422467	2887	3006	5515
8243	ERVLE_10q22.3::chr10:77741804-77742493(-)	noncoding	-0.40646050671322287	189	260	689
8244	ERV316A3_10q22.3a::chr10:78150486-78158609(-)	noncoding	-0.370363619480495	627	737	8123
8245	ERVL_10q22.3::chr10:78638226-78639281(-)	noncoding	-0.420945322435865	918	1046	1055
8246	ERV316A3_10q22.3b::chr10:78822312-78828476(-)	noncoding	-0.32740551961765363	4882	5142	6164
8247	ERV316A3_10q22.3c::chr10:79319465-79322018(+)	noncoding	-0.38497485889788874	2348	2551	2553
8248	HUERSP2_10q22.3::chr10:79603804-79604152(-)	noncoding	-0.4606930303336477	54	137	348
8249	ERVLB4_10q22.3a::chr10:79636240-79637627(-)	noncoding	-0.3938590738760577	962	1036	1387
8250	ERV316A3_10q22.3d::chr10:79754822-79756129(-)	noncoding	-0.36966478542213277	492	767	1307
8251	HERVH_10q22.3b::chr10:79963908-79965544(+)	noncoding	-0.35404549658006157	1384	1548	1636
8252	ERVLB4_10q22.3b::chr10:80019187-80020843(+)	noncoding	-0.36992798443589414	1042	1119	1656
8253	ERVLB4_10q22.3c::chr10:80035382-80037084(+)	noncoding	-0.3550785581031761	221	493	1702
8254	MER4B_10q22.3::chr10:80062283-80073050(-)	noncoding	-0.34695870026610165	64	432	10767
8255	LTR57_10q22.3::chr10:80069101-80070478(-)	noncoding	-0.4016461499753067	577	654	1377
8256	MER4_10q22.3::chr10:80069336-80070878(-)	noncoding	-0.4016461499753067	342	419	1542
8257	HML1_10q22.3::chr10:80105622-80109090(+)	coding	0.6233120667769532	269	526	3468
8258	HERVI_10q23.1::chr10:80738638-80748037(+)	noncoding	-0.30256497660500015	7356	7847	9399
8259	HUERSP1_10q23.1a::chr10:80949111-80951151(-)	noncoding	-0.3775393969422123	97	345	2040
8260	MER61_10q23.1::chr10:80952403-80955739(-)	noncoding	-0.38901565035282437	1404	1586	3336
8261	ERVLB4_10q23.1a::chr10:80970252-80971746(-)	noncoding	-0.4044577960411141	36	74	1494
8262	ERVLE_10q23.1a::chr10:81063277-81066196(-)	noncoding	-0.3930478021789897	608	646	2919
8263	MER4B_10q23.1a::chr10:81191959-81197546(+)	noncoding	-0.35407002565757595	3078	3332	5587
8264	HERVL_10q23.1a::chr10:81204013-81205218(+)	coding	0.6112566975693536	724	1152	1205
8265	ERVLB4_10q23.1b::chr10:81205214-81207162(+)	noncoding	-0.3685463100446149	400	705	1948
8266	PABLB_10q23.1::chr10:81527951-81528681(+)	noncoding	-0.4291187225991232	628	729	730
8267	PRIMA41_10q23.1::chr10:81528685-81530338(+)	noncoding	-0.41330184622438404	1469	1588	1653
8268	HERVH_10q23.1::chr10:83057508-83063365(+)	noncoding	-0.3604356876632949	3899	4102	5857
8269	ERV316A3_10q23.1a::chr10:83176955-83180068(+)	noncoding	-0.3494576295387338	1727	1912	3113
8270	MER101_10q23.1a::chr10:83437679-83439615(+)	noncoding	-0.5448102238156849	473	496	1936
8271	ERVLE_10q23.1b::chr10:83644255-83646816(-)	noncoding	-0.385344177477276	1472	1576	2561
8272	MER4B_10q23.1b::chr10:83758994-83761173(-)	noncoding	-0.45496312068191125	447	512	2179
8273	ERVLE_10q23.1c::chr10:83778434-83780024(-)	noncoding	-0.3961547885012354	171	413	1590
8274	ERVLE_10q23.1d::chr10:83803878-83805657(+)	noncoding	-0.4319620963959738	1595	1654	1779
8275	HERVL_10q23.1b::chr10:83971193-83977779(-)	coding	0.6511319597476104	4003	4707	6586
8276	HERVEA_10q23.1::chr10:84108445-84117193(+)	coding	0.6581457050137833	1872	2378	8748
8277	HERVIP10FH_10q23.1::chr10:84118548-84126791(-)	noncoding	-0.3774418182494521	7120	7290	8243
8278	ERVLE_10q23.1e::chr10:84132243-84132911(+)	noncoding	-0.34866871223351825	164	391	668
8279	HARLEQUIN_10q23.1::chr10:84167186-84172465(-)	noncoding	-0.36229596799433783	339	410	5279
8280	HERVL_10q23.1c::chr10:84322907-84325017(+)	noncoding	-0.37403519113234984	253	465	2110
8281	HERVW_10q23.1::chr10:84525371-84531069(-)	noncoding	-0.34755603768956767	786	941	5698
8282	ERV316A3_10q23.1b::chr10:84723871-84724930(+)	noncoding	-0.4012033327551835	531	641	1059
8283	HUERSP1_10q23.1b::chr10:84806901-84813575(-)	noncoding	-0.381267184727309	2390	2476	6674
8284	HERVL_10q23.1d::chr10:84881635-84885694(-)	noncoding	-0.3497588625777215	2988	3098	4059
8285	LTR57_10q23.1::chr10:85025297-85026618(+)	noncoding	-0.5019355894381832	1157	1195	1321
8286	HERVL_10q23.1e::chr10:85029711-85036265(+)	noncoding	-0.35019948984104476	5292	5453	6554
8287	MER41_10q23.1::chr10:85184306-85190827(-)	noncoding	-0.37371596855634404	444	653	6521
8288	ERVLE_10q23.1f::chr10:85461704-85462485(-)	noncoding	-0.37638606782518347	299	385	781
8289	ERVLE_10q23.1g::chr10:85510511-85511904(+)	noncoding	-0.39538025225810725	978	1067	1393
8290	MER101_10q23.1b::chr10:85534390-85536387(-)	noncoding	-0.46187448304195977	1325	1378	1997
8291	ERVLE_10q23.1h::chr10:86011630-86014581(+)	noncoding	-0.3801717620704065	2583	2702	2951
8292	HUERSP3B_10q23.1::chr10:86029348-86031163(+)	noncoding	-0.3558811900629426	564	734	1815
8293	ERVLB4_10q23.1c::chr10:86096451-86097617(+)	noncoding	-0.3944613750140302	995	1108	1166
8294	HERVH_10q23.2a::chr10:86561238-86566658(-)	noncoding	-0.367913855365696	3414	3617	5420
8295	HERVH_10q23.2b::chr10:86864087-86865600(+)	noncoding	-0.3489004066246548	1040	1342	1513
8296	MER4_10q23.2::chr10:87031711-87033478(-)	noncoding	-0.4173446308534601	369	545	1767
8297	ERV316A3_10q23.2a::chr10:87276938-87278337(-)	noncoding	-0.37264133273990163	584	688	1399
8298	ERV316A3_10q23.2b::chr10:87459637-87460944(+)	noncoding	-0.36966478542213277	493	768	1307
8299	HERVL_10q23.2::chr10:87634539-87641235(-)	noncoding	-0.3274216767156274	5052	5327	6696
8300	MER4_10q23.31a::chr10:87796235-87803793(+)	noncoding	-0.36549796795170986	2893	3048	7558
8301	ERV316A3_10q23.31a::chr10:88452348-88453612(+)	noncoding	-0.3565426982155515	377	604	1264
8302	ERV316A3_10q23.31b::chr10:88592391-88593627(-)	noncoding	-0.3585652541948253	444	602	1236
8303	ERVLE_10q23.31a::chr10:89270016-89271779(+)	noncoding	-0.4239376236965413	857	964	1763
8304	HERVH_10q23.31a::chr10:89284720-89290887(+)	noncoding	-0.38192837529477386	2793	2870	6167
8305	ERVLB4_10q23.31a::chr10:89872757-89875690(-)	noncoding	-0.365139759280957	1055	1195	2933
8306	HERVH_10q23.31b::chr10:90081018-90086792(-)	noncoding	-0.34447355772708765	3100	3381	5774
8307	MER4_10q23.31b::chr10:90087053-90092706(+)	noncoding	-0.3630022623108331	3710	4009	5653
8308	HUERSP3B_10q23.31::chr10:90135631-90140036(+)	noncoding	-0.36991487300986625	2372	2536	4405
8309	HERVH_10q23.31c::chr10:90294983-90300722(+)	noncoding	-0.3539731017446568	3171	3539	5739
8310	ERVLE_10q23.31b::chr10:90336973-90340646(+)	noncoding	-0.4041097149642848	196	294	3673
8311	MER61_10q23.31::chr10:90412474-90416300(+)	noncoding	-0.3808213814170186	863	940	3826
8312	HERVL_10q23.31a::chr10:90545633-90552063(+)	noncoding	-0.33120941997645736	5179	5337	6430
8313	HERVL_10q23.31b::chr10:90604944-90611478(-)	noncoding	-0.35341697217346957	2896	3042	6534
8314	ERVL_10q23.31::chr10:90654709-90658465(-)	noncoding	-0.37411240509757804	1390	1518	3756
8315	ERVLB4_10q23.31b::chr10:90698715-90704136(-)	noncoding	-0.3338531138806753	397	792	5421
8316	MER4B_10q23.31a::chr10:90805247-90807234(+)	noncoding	-0.34870979273956426	655	978	1987
8317	HERVH_10q23.31d::chr10:90807289-90813258(+)	noncoding	-0.3511380854316849	3515	3640	5969
8318	MER4B_10q23.31b::chr10:90814624-90817142(+)	noncoding	-0.3523006313609738	1771	1998	2518
8319	ERVLB4_10q23.31c::chr10:90956946-90961117(-)	noncoding	-0.37183418231766396	3361	3456	4171
8320	ERV316A3_10q23.31c::chr10:91099693-91102310(+)	noncoding	-0.33617237939474975	1701	1922	2617
8321	HERVH_10q23.32::chr10:91301350-91307329(-)	noncoding	-0.3414495437294137	1976	2140	5979
8322	ERVLB4_10q23.33a::chr10:92410802-92411764(-)	noncoding	-0.35600524279922907	570	794	962
8323	HERVL_10q23.33a::chr10:93228904-93235749(-)	noncoding	-0.34310744528426285	6025	6279	6845
8324	HARLEQUIN_10q23.33::chr10:94384486-94392604(+)	noncoding	-0.32149068031669836	2849	3211	8118
8325	ERVLB4_10q23.33b::chr10:94479974-94480644(-)	noncoding	-0.4115389211035968	517	621	670
8326	HERVL_10q23.33b::chr10:94650532-94655169(+)	noncoding	-0.3616318201252263	785	1027	4637
8327	ERVLB4_10q23.33c::chr10:94666525-94672542(-)	noncoding	-0.34024948026701995	1771	1932	6017
8328	HERVL74_10q23.33::chr10:94673087-94675530(+)	noncoding	-0.33015910767243783	1867	2151	2443
8329	HERV9_10q23.33::chr10:94763774-94774155(-)	noncoding	-0.30539040995783184	8966	9229	10381
8330	HERVW_10q23.33::chr10:94834569-94841534(-)	noncoding	-0.30172702541039	1577	1936	6965
8331	MER4_10q23.33::chr10:94924812-94928197(-)	noncoding	-0.38767451369341677	2821	2994	3385
8332	HERVIP10FH_10q23.33::chr10:94991380-94998809(-)	noncoding	-0.35248728654835393	5331	5540	7429
8333	HUERSP3_10q23.33a::chr10:95123975-95127447(-)	noncoding	-0.3800832845859472	3329	3376	3472
8334	HUERSP3_10q23.33b::chr10:95127496-95131937(-)	noncoding	-0.35007355524661654	2318	2800	4441
8335	HUERSP3_10q23.33c::chr10:95132811-95134563(-)	noncoding	-0.42307182735592963	1461	1625	1752
8336	MER101_10q23.33::chr10:95181009-95183369(+)	noncoding	-0.47762823242382346	2146	2175	2360
8337	ERV316A3_10q23.33::chr10:95232500-95234121(-)	noncoding	-0.37498320615860825	1092	1151	1621
8338	HERVW_10q24.1::chr10:95717359-95724870(-)	noncoding	-0.31569354958028617	1635	2072	7511
8339	HERVH_10q24.1::chr10:96733005-96736618(+)	noncoding	-0.34394075370990407	1417	1623	3613
8340	HARLEQUIN_10q24.2::chr10:97555464-97561807(-)	coding	0.5793513933360417	5718	6008	6343
8341	HERVH_10q24.2a::chr10:97562298-97564296(-)	noncoding	-0.3556456163419327	23	271	1998
8342	ERVLE_10q24.2::chr10:97695971-97699483(+)	noncoding	-0.33411567115316454	1574	1738	3512
8343	ERV316A3_10q24.2::chr10:98770367-98772672(+)	noncoding	-0.33300259862027726	382	678	2305
8344	HERVH_10q24.2b::chr10:99260264-99265383(+)	noncoding	-0.36107631713189825	2028	2192	5119
8345	HML2_10q24.2::chr10:99820812-99827988(-)	coding	0.6547787150927658	5564	6148	7176
8346	MER4_10q24.2::chr10:100033668-100035779(+)	noncoding	-0.4190838443726481	1072	1200	2111
8347	HERVH_10q24.31a::chr10:100380920-100388398(+)	noncoding	-0.35452351317585873	1723	1902	7478
8348	ERVL_10q24.31::chr10:101148059-101151766(-)	noncoding	-0.37218197765514227	679	822	3707
8349	HERVH_10q24.31b::chr10:101183756-101188921(-)	noncoding	-0.3745448055305164	2571	2828	5165
8350	MER4_10q24.32::chr10:102180852-102181932(-)	noncoding	-0.3795353008835637	632	763	1080
8351	HERVP71A_10q24.32::chr10:102193133-102204851(-)	coding	0.7384359150629121	7875	8318	11718
8352	HERVK11_10q24.32::chr10:102838109-102845149(-)	coding	0.6497102094450073	2483	2995	7040
8353	MER4B_10q24.32::chr10:102891360-102895059(+)	noncoding	-0.36613810369817823	656	919	3699
8354	HERVH_10q24.33a::chr10:103205441-103213657(+)	noncoding	-0.34145917319698404	5774	5977	8216
8355	HERVH_10q24.33b::chr10:103520207-103522264(-)	noncoding	-0.42022738621162836	327	440	2057
8356	MER41_10q24.33::chr10:103526942-103530067(-)	noncoding	-0.38679633843582195	713	823	3125
8357	HERVP71A_10q25.1::chr10:104065881-104070395(+)	noncoding	-0.3060232743211536	2633	2881	4514
8358	LTR19_10q25.1::chr10:104233864-104236373(+)	noncoding	-0.4494909125446188	337	408	2509
8359	HERVL_10q25.1a::chr10:104462191-104468144(+)	noncoding	-0.35078368912632707	2325	2435	5953
8360	MER61_10q25.1::chr10:104608119-104613187(+)	noncoding	-0.36453388763712447	1080	1352	5068
8361	ERVLE_10q25.1a::chr10:104831935-104833620(-)	noncoding	-0.3663278950812945	32	250	1685
8362	HERVL_10q25.1b::chr10:105421731-105427856(-)	noncoding	-0.3454153320447352	1785	1898	6125
8363	ERV316A3_10q25.1a::chr10:105445484-105452638(-)	noncoding	-0.37643292447864884	1969	2205	7154
8364	ERV316A3_10q25.1b::chr10:105453090-105453940(-)	noncoding	-0.36766225224439897	441	593	850
8365	HERVH_10q25.1a::chr10:105727637-105733785(+)	noncoding	-0.3505319971601729	3920	4081	6148
8366	ERV316A3_10q25.1c::chr10:105741925-105742616(-)	noncoding	-0.39197125552254086	49	183	691
8367	ERVL_10q25.1::chr10:105752866-105753998(-)	noncoding	-0.429899174834082	789	941	1132
8368	ERV316A3_10q25.1d::chr10:105956153-105960928(-)	noncoding	-0.37688390331061916	2979	3095	4775
8369	HERVH_10q25.1b::chr10:106016740-106023098(-)	noncoding	-0.3605117399874177	4273	4419	6358
8370	ERVLE_10q25.1b::chr10:106105086-106107561(+)	noncoding	-0.3634090175135942	1687	1764	2475
8371	ERV316A3_10q25.1e::chr10:106209125-106211349(-)	noncoding	-0.36998341814006974	1402	1590	2224
8372	MER4_10q25.1a::chr10:106375402-106379554(+)	noncoding	-0.4283894771027411	3126	3188	4152
8373	ERVLE_10q25.1c::chr10:107195348-107199051(+)	noncoding	-0.38196108253593686	924	1013	3703
8374	ERV316A3_10q25.1f::chr10:107232848-107238059(+)	noncoding	-0.314381436097524	2392	2673	5211
8375	ERV316A3_10q25.1g::chr10:107358158-107363824(+)	noncoding	-0.32017401558734826	1194	1391	5666
8376	ERVLB4_10q25.1a::chr10:107363902-107367520(+)	noncoding	-0.38008703606122174	3261	3347	3618
8377	ERVLB4_10q25.1b::chr10:107375174-107381044(-)	noncoding	-0.38574783850197514	3492	3674	5870
8378	ERV316A3_10q25.1h::chr10:107641290-107646018(-)	noncoding	-0.3795738818388247	3435	3503	4728
8379	HERVL_10q25.1c::chr10:107660467-107664583(+)	noncoding	-0.3791394924292095	496	633	4116
8380	MER34B_10q25.1::chr10:107873192-107876026(+)	noncoding	-0.45578272267180275	1317	1418	2834
8381	ERVLE_10q25.1d::chr10:108104715-108107247(+)	noncoding	-0.38347406594621447	2261	2380	2532
8382	ERV316A3_10q25.1i::chr10:108136396-108137531(-)	noncoding	-0.39143260787937806	2	97	1135
8383	ERV316A3_10q25.1j::chr10:108231264-108234185(-)	noncoding	-0.36609064682355463	387	551	2921
8384	MER41_10q25.1::chr10:108244290-108250025(+)	noncoding	-0.3750449411419181	4844	5008	5735
8385	ERVLE_10q25.1e::chr10:108401882-108403768(+)	noncoding	-0.37341590703377403	513	632	1886
8386	HERVL_10q25.1d::chr10:108429636-108433037(-)	noncoding	-0.3622636964260292	487	633	3401
8387	HERVH_10q25.1c::chr10:108599050-108600816(+)	noncoding	-0.39097981645351454	746	853	1766
8388	ERV316A3_10q25.1k::chr10:108639130-108641909(+)	noncoding	-0.3823260720215793	369	419	2779
8389	HML1_10q25.1::chr10:108730536-108732597(+)	noncoding	-0.35383377584279463	445	702	2061
8390	HUERSP3_10q25.1::chr10:108782691-108787919(+)	noncoding	-0.3496288639909999	4213	4398	5228
8391	HERVL74_10q25.1a::chr10:108823020-108823767(-)	noncoding	-0.43010517553874084	272	364	747
8392	HERVL_10q25.1e::chr10:108889287-108893944(-)	noncoding	-0.3407122381264962	3104	3415	4657
8393	HERVL_10q25.1f::chr10:109311963-109314771(-)	noncoding	-0.3534015487783452	259	582	2808
